time, trail_pos
7.44,0.29884879001456394
7.46,0.30223209880866103
7.48,0.30540402258949595
7.49,0.30838923289632575
7.51,0.3115318448670191
7.53,0.3147352857352476
7.55,0.31800901981588453
7.56,0.3212981448940096
7.58,0.3245434860300267
7.59,0.32755460834456784
7.61,0.3309191263387466
7.63,0.33390879314335653
7.64,0.3370877921887084
7.66,0.3402794715782594
7.67,0.34337751857115134
7.69,0.3465039125653871
7.71,0.34936038981262973
7.72,0.3525996664362037
7.74,0.35611905921406145
7.75,0.35901141815992565
7.77,0.3621311044358531
7.79,0.3652896587233476
7.80,0.3686561982216741
7.82,0.3722675694382519
7.84,0.37534765261019504
7.85,0.3783160476779781
7.87,0.3816825412330285
7.89,0.38508790279964594
7.91,0.388151538278751
7.92,0.3913356829710242
7.94,0.39443065176441855
7.96,0.39781290386316576
7.97,0.4009087455788057
7.99,0.4041681453573044
8.00,0.40726619235019634
8.02,0.4103782060990178
8.04,0.41369135951053476
8.05,0.4169535618288746
8.07,0.42044249421468866
8.09,0.42358735740591014
8.11,0.4269624423535882
8.12,0.42985066640460484
8.14,0.4330396351408669
8.16,0.43632416589138356
8.17,0.4393252725717384
8.19,0.44277009941251194
8.20,0.44568244368347265
8.22,0.4489458864702668
8.24,0.45243863214799585
8.26,0.45589999856815955
8.27,0.4586593976730368
8.29,0.461978707483549
8.30,0.46506104187602026
8.32,0.4687446818658781
8.34,0.4718371697223639
8.36,0.4751840914418025
8.37,0.4781858872712986
8.39,0.48137439657479986
8.40,0.4843751816522221
8.42,0.4876703712427902
8.44,0.49087725785672504
8.46,0.4944431452299797
8.48,0.4976988695463917
8.49,0.5005757915514917
8.51,0.5040658265759317
8.52,0.5073690562398145
8.54,0.5106301559195283
8.56,0.5137191061437556
8.57,0.5166415579354547
8.59,0.5197380428569598
8.61,0.5229277007423632
8.62,0.5261600858745246
8.64,0.5295924620874793
8.66,0.532440715488303
8.67,0.5354979648520324
8.69,0.5385146463029797
8.70,0.5418407097750763
8.72,0.5448742524083464
8.74,0.5485540331630131
8.75,0.5511094900653538
8.77,0.5545829395671276
8.79,0.5577147548679412
8.80,0.561118646249724
8.82,0.5644229785522328
8.84,0.5676133715300534
8.85,0.5708211310662338
8.87,0.573919867208267
8.89,0.5771092953772899
8.90,0.5801760090558927
8.92,0.5834781360811495
8.93,0.5864639436505684
8.95,0.5895375947638598
8.97,0.5927552321043983
8.98,0.5959940492952114
9.00,0.5992619026365096
9.02,0.6025396797254419
9.03,0.6054492673998375
9.05,0.6086643319169153
9.07,0.6122257168491136
9.08,0.6152258587206707
9.10,0.6187955134425642
9.12,0.6223988445858273
9.14,0.6253047108548602
9.15,0.6283351752886327
9.17,0.6316686815714548
9.19,0.6347999914962316
9.20,0.6379419602610598
9.22,0.6410946338092156
9.23,0.6443265595086162
9.25,0.6475626660461403
9.27,0.650983464553522
9.29,0.6539802066226489
9.30,0.6569616036375637
9.32,0.6602442507137609
9.33,0.6633252527512258
9.35,0.666628712131489
9.36,0.6694734738433302
9.38,0.6725512598514691
9.40,0.6755413401455639
9.41,0.67886611720593
9.43,0.6821654416913457
9.45,0.6855982773370612
9.47,0.6887867406972863
9.48,0.6918169294714023
9.50,0.6951270965699737
9.52,0.6987012996761996
9.54,0.7018310934728657
9.55,0.7050111951568435
9.57,0.7078508571650394
9.58,0.7110154300217009
9.60,0.7141129716385559
9.62,0.7177477739259365
9.63,0.7208507368493694
9.65,0.7240162745148286
9.67,0.7272723204341733
9.68,0.7303281914996202
9.70,0.7335966421035075
9.72,0.7369705325260074
9.73,0.7399138425650487
9.75,0.7432091699854451
9.77,0.7466432001563389
9.78,0.7497465306259805
9.80,0.7530399743720574
9.82,0.756037635306706
9.83,0.759334386968661
9.85,0.7625852872410842
9.87,0.7660480319595304
9.88,0.7692889625410434
9.90,0.7724635050886152
9.92,0.7754565257523792
9.93,0.7787561718407275
9.95,0.7817337096204513
9.97,0.7853858784661916
9.98,0.7880212307256422
10.00,0.791560930431529
10.02,0.7944964760569121
10.03,0.7974032152481906
10.05,0.800660823238922
10.07,0.8038468516055146
10.08,0.8071495758933606
10.10,0.8101418155214312
10.12,0.8134458262210074
10.13,0.8168191193809182
10.15,0.8201287351601767
10.16,0.8233074585458721
10.18,0.8266361867279814
10.20,0.8297789365285031
10.21,0.8329275670683635
10.23,0.8362347478539895
10.25,0.83938783489163
10.26,0.8424846414160677
10.28,0.8457436736483578
10.30,0.8487343971483177
10.32,0.8521208300851885
10.33,0.8554196491945673
10.35,0.8585970402252562
10.36,0.8616180403441553
10.38,0.8645640150932095
10.40,0.8679926699008014
10.41,0.8713270950491452
10.43,0.8748397801086947
10.45,0.8776392417503172
10.46,0.8806870727424494
10.48,0.8837943543338342
10.50,0.8871955350623281
10.51,0.8903153132248077
10.53,0.8933062664411481
10.54,0.8964729067452334
10.56,0.8995660378075844
10.58,0.90295182753859
10.59,0.9060489097226843
10.61,0.9096418576855524
10.63,0.9127401343948248
10.65,0.9160363806807429
10.66,0.9191375518164085
10.68,0.9224299388671355
10.70,0.9256155078009674
10.72,0.928902749204773
10.73,0.9320556065260331
10.75,0.9351694120626219
10.76,0.9385569935813949
10.78,0.9418519993988587
10.79,0.9441932687480961
10.81,0.9474838640110558
10.83,0.9505877458000104
10.84,0.9536933734334562
10.86,0.956976388055862
10.88,0.9601649433026394
10.89,0.9634564574311207
10.91,0.9667446177004481
10.93,0.9700349373037513
10.94,0.9732556987870635
10.96,0.9765746869946431
10.97,0.9796167750772649
10.99,0.9827615463819341
11.01,0.9860497066512615
11.03,0.9891896539119419
11.04,0.9926971473812939
11.06,0.9959241571501535
11.08,0.9989257232632691
11.09,1.0
11.11,0.9965842285533247
11.13,0.9931568655555768
11.14,0.9898937481306728
11.16,0.986642797044498
11.19,0.982834541426378
11.21,0.9794926780925339
11.22,0.9751725261673322
11.24,0.9712310156108478
11.25,0.9682385752731825
11.27,0.9653076851137337
11.28,0.9618800347221574
11.30,0.9582733858745538
11.32,0.9550377145602476
11.33,0.9517934693300651
11.36,0.9483646693631759
11.37,0.9450066161770071
11.39,0.9411535271216804
11.40,0.937985201761127
11.42,0.9346283460492427
11.44,0.9314053679623507
11.45,0.9283768596992402
11.46,0.925007885547598
11.48,0.9214229828329985
11.50,0.9181949753541122
11.52,0.9143233014978921
11.53,0.9113991650934071
11.56,0.9075114450817766
11.57,0.9047893944375216
11.58,0.9013614566521171
11.60,0.8981320601030609
11.62,0.8949048669066879
11.64,0.891466774539352
11.65,0.8880776828197324
11.67,0.8841251554998318
11.70,0.8807997694121407
11.71,0.8769569307366882
11.72,0.8738191649198719
11.74,0.8705635676334738
11.75,0.8673942363945215
11.77,0.8639672086895731
11.79,0.8606369848057731
11.80,0.8572865954550243
11.82,0.8539458337975219
11.84,0.8506213098913155
11.85,0.8473929192206582
11.87,0.8439693881406202
11.88,0.8406469238901828
11.90,0.8372158247726675
11.92,0.8341823829155054
11.94,0.8306442774959389
11.95,0.8273988347914722
11.97,0.824159714751227
11.98,0.8208419445999844
12.00,0.8174024152635072
12.02,0.8137300490271775
12.04,0.8104045671415436
12.06,0.8069738512157995
12.07,0.8037458916358845
12.09,0.800420457649222
12.10,0.7969954417010714
12.12,0.7936594699407064
12.14,0.7905275956973691
12.15,0.7870901739156324
12.17,0.7838653277688569
12.19,0.780330479479344
12.20,0.7770381436819014
12.22,0.773649962042738
12.23,0.7705201953541412
12.25,0.7672763812147012
12.27,0.7638012150435213
12.29,0.7603533991849962
12.30,0.7571197396274877
12.32,0.75379761066985
12.33,0.7506737834537037
12.35,0.7470443825946971
12.37,0.7436780428864805
12.38,0.7524299422227192
12.40,0.7614514565640341
12.41,0.7708992157002519
12.43,0.7794206251973806
12.45,0.7885335607185778
12.47,0.7982029000026458
12.49,0.8071546863254065
12.50,0.8164246390143111
12.52,0.8254204572895292
12.54,0.8338339174838592
12.55,0.843076882847064
12.57,0.8528659218963166
12.59,0.8618164169594744
12.60,0.8705337105383565
12.62,0.8795512219749025
12.63,0.8879868918344017
12.65,0.8976993591892051
12.67,0.9063758489646369
12.68,0.9153534604794548
12.70,0.9243797524813003
12.72,0.9328828260920685
12.73,0.9421792496028316
12.75,0.9508078336469975
12.77,0.9598745420744124
12.78,0.9686818364476135
12.80,0.9773995174043765
12.82,0.9866668875740753
12.84,0.9954027752912384
12.85,0.9987429004621948
12.87,0.9887344141218897
12.88,0.9785841194619598
12.90,0.9685690926960115
12.92,0.9586769962029456
12.93,0.9486310510612301
12.95,0.9389112353254441
12.97,0.9276145824255292
12.98,0.9175701237441871
13.00,0.9069276620546164
13.02,0.8958071547089523
13.03,0.8857549664336685
13.05,0.8751050724422307
13.07,0.8647920103714107
13.08,0.8541196708283342
13.10,0.8440723878722827
13.12,0.8327681540244634
13.13,0.8226272240648861
13.15,0.8116306875143655
13.17,0.802022653598661
13.18,0.7918600213176317
13.20,0.7816669165989472
13.21,0.7716518898329989
13.23,0.7615452971080477
13.25,0.7511877898720625
13.26,0.7400932955829334
13.28,0.7287948589305704
13.30,0.7187673458974854
13.32,0.7074150993796045
13.34,0.6947394571912635
13.35,0.6862376470854615
13.37,0.6755577265944805
13.39,0.6654041617217291
13.40,0.6541460081454858
13.42,0.6460910280279353
13.43,0.6353003662391341
13.45,0.6251796521406354
13.47,0.6147082820400459
13.48,0.6046138782901568
13.50,0.5929200431784629
13.52,0.5826129269491367
13.53,0.5734144128663106
13.55,0.5607803915684255
13.57,0.5513867052385687
13.58,0.5551824651914435
13.60,0.5595758257818925
13.62,0.5633186256938123
13.63,0.5672865638500111
13.65,0.571198870735119
13.67,0.5752313829763419
13.68,0.5791963595513031
13.70,0.5832726567386665
13.72,0.587840634481694
13.73,0.5909392614393227
13.75,0.5955812787132906
13.77,0.5989013274210961
13.78,0.6028305908105449
13.80,0.6068539860271736
13.81,0.6108227952366776
13.83,0.6151584340281032
13.85,0.6191501229044233
13.87,0.622982176745014
13.88,0.6271612582223886
13.90,0.6309445330778891
13.91,0.6349675798731957
13.93,0.6390347600359648
13.95,0.6433523970590834
13.96,0.6470625034369488
13.98,0.6512452433382051
14.00,0.6555246701563364
14.01,0.6597871985403473
14.02,0.6626292131942698
14.05,0.6672907420622737
14.06,0.6706840173179348
14.07,0.6745260011662045
14.10,0.6794367093497103
14.11,0.683119116232471
14.13,0.6875261233247011
14.14,0.6911868700152729
14.16,0.6955043328277305
14.18,0.6992882464556549
14.20,0.7036279501625048
14.21,0.7075546003920381
14.22,0.7112174956807628
14.25,0.7166788837638036
14.26,0.7196330900834335
14.27,0.7235046897440793
14.29,0.727569953589577
14.31,0.7318398568915717
14.33,0.735778121165174
14.35,0.7399069719019499
14.36,0.7442372101628835
14.38,0.7481975411202171
14.40,0.7522903302501585
14.41,0.7562533905078482
14.43,0.76031935119599
14.44,0.7642822372430188
14.46,0.7686850052091637
14.47,0.7723241497777671
14.49,0.7762013241795661
14.51,0.7805943944189133
14.53,0.7846836412654136
14.55,0.7886774787398864
14.56,0.7928688130337539
14.58,0.7966523201701359
14.59,0.8005882035647041
14.61,0.8046475442477266
14.63,0.8089829507582709
14.64,0.812431044301938
14.66,0.8164429996851587
14.68,0.8207700440839731
14.69,0.8246000073966314
14.71,0.8289355881178369
14.73,0.8329086945236465
14.75,0.8370677417750019
14.76,0.8408547331246046
14.77,0.844852867795383
14.79,0.8490643524557103
14.80,0.8528491952071603
14.82,0.8565046575076807
14.84,0.8606898363581915
14.86,0.8649404022768112
14.88,0.8691133283108292
14.89,0.8732652909953025
14.91,0.8772966418321185
14.92,0.8811029705650961
14.94,0.8852216009430912
14.96,0.889254926167399
14.97,0.8931283260048756
14.99,0.8969607282667883
15.01,0.9011129813023633
15.02,0.90545553045001
15.04,0.9089934005543311
15.05,0.9133979106270864
15.07,0.9174747885166532
15.09,0.9215046875979606
15.11,0.9256670448518757
15.12,0.9296294082669213
15.14,0.9334737149240048
15.15,0.9376287553301564
15.17,0.9415543602957235
15.19,0.9458473755454156
15.20,0.9493134127871695
15.22,0.9535060246258846
15.24,0.9575535189839566
15.25,0.96171390185038
15.27,0.9656245827693183
15.28,0.9696594178193549
15.30,0.9738130645402182
15.32,0.9778589910023409
15.33,0.9816485955118591
15.35,0.9858143789087747
15.37,0.9901105880205858
15.38,0.9943912343133444
15.40,0.9982342634255804
15.42,0.9987649521788173
15.43,0.9897743875277669
15.45,0.9798053031224248
15.47,0.968635944373089
15.49,0.9583858725906297
15.51,0.946597369133037
15.52,0.9363375725645843
15.54,0.9259929051365512
15.55,0.9162775492384956
15.57,0.9051270506801776
15.59,0.8945771313295835
15.61,0.884354465762197
15.62,0.8753003953117038
15.64,0.8647408985203584
15.65,0.8544819860233595
15.68,0.8437517160961573
15.69,0.833686120557091
15.71,0.8234605080848579
15.72,0.8132172141835456
15.74,0.8028517710763445
15.76,0.7919804917522357
15.77,0.7818932364625475
15.79,0.7715470955820912
15.81,0.7613275242647936
15.82,0.7511689538778191
15.84,0.7411973646033574
15.85,0.7306558439315758
15.87,0.7194882533251479
15.89,0.7101241684847992
15.91,0.7003777227406127
15.92,0.6899374282503096
15.94,0.6802145577448954
15.95,0.6694632174480405
15.97,0.659345609038433
15.99,0.6490772664459251
16.00,0.6391394192319562
16.02,0.628625157430005
16.04,0.6183638874091288
16.05,0.6077414741993099
16.07,0.5971389525972051
16.09,0.5874610223907005
16.11,0.5766640050687244
16.12,0.5662388871383809
16.14,0.5555889203682468
16.16,0.5451904719267645
16.17,0.5354309124560109
16.19,0.5243070833865541
16.21,0.5146515496568832
16.22,0.5044237270060152
16.24,0.4937585836759215
16.26,0.483446626891685
16.27,0.47334448973252174
16.29,0.46368085201452286
16.30,0.4529868290169331
16.32,0.4432365522964461
16.34,0.4331391301850373
16.35,0.42315973161273224
16.37,0.41286634032902886
16.39,0.40245301001807154
16.40,0.39239964413411843
16.42,0.3827871352152069
16.43,0.3725380948494439
16.45,0.3616270323099069
16.46,0.3518577480531597
16.48,0.34202156905639625
16.50,0.33142479391874213
16.52,0.32198158468326404
16.53,0.31131216834114284
16.55,0.30127545246957266
16.57,0.2901108087679913
16.58,0.28044024582360305
16.60,0.27028005463896304
16.62,0.26027767020885495
16.63,0.24963639680801816
16.65,0.238899791035396
16.67,0.2291375793502805
16.68,0.21869993707433927
16.70,0.20869431104890002
16.72,0.19731336453158302
16.73,0.18854941686323118
16.75,0.17791374258160284
16.77,0.16823301281549405
16.78,0.15845547722517658
16.80,0.1478715211236049
16.81,0.13816972098784341
16.83,0.1273925952735814
16.85,0.11784978065429044
16.87,0.10685060565984203
16.88,0.09674169061953175
16.90,0.10110766996085478
16.92,0.1051540995260562
16.94,0.11046816406211728
16.95,0.11459574815674074
16.97,0.11921978546746755
16.98,0.12321827951303291
17.00,0.12758792271572938
17.02,0.13144951047463993
17.03,0.13570978741533873
17.05,0.140122664182242
17.07,0.14435937028143825
17.09,0.14932176519000376
17.10,0.15318622297365683
17.12,0.15720291419737703
17.13,0.16158391537033123
17.15,0.16607690857260077
17.17,0.17031153848368538
17.18,0.17417666797525694
17.20,0.1781530567238691
17.21,0.17712557065658743
17.23,0.1761701869059307
17.25,0.17526378784197716
17.26,0.1743478359224552
17.28,0.17334112486118938
17.30,0.17236850108190774
17.32,0.1714792017696985
17.33,0.17053202421655647
17.35,0.16953549725682174
17.36,0.16852954369071113
17.38,0.1675752260443469
17.40,0.16660963013678298
17.41,0.16549104826324404
17.43,0.1645053506786911
17.44,0.1635320114873184
17.46,0.16252820415748087
17.48,0.16168767911665394
17.49,0.16070440832213526
17.51,0.1597006851584261
17.53,0.15872397932191917
17.55,0.1577742627572384
17.56,0.15676717294839498
17.58,0.1557023732308755
17.60,0.1548476802251086
17.73,0.14695145253344807
17.74,0.14637063610935155
17.75,0.14538503671861502
17.77,0.14432791014646398
17.79,0.14336004175343445
17.81,0.1423503007115478
17.82,0.14133635136324338
17.84,0.14033114126459992
17.86,0.13936028497401376
17.88,0.1384002861139855
17.89,0.13745821463929708
17.91,0.13654248716278408
17.92,0.13554608645224187
17.94,0.13454836713902207
17.96,0.13353995872750107
17.97,0.13251739637872822
17.99,0.1315664313498102
18.01,0.13058697608644365
18.02,0.1296168071525724
18.04,0.1286355844005104
18.06,0.12764841390871123
18.07,0.12664509754795578
18.09,0.1257061542477046
18.11,0.1247260957937515
18.12,0.12370741911457109
18.14,0.1227250180367121
18.16,0.12172208042353425
18.17,0.12077309329863258
18.19,0.11975831631673264
18.21,0.11875644480784729
18.22,0.11781069807888732
18.26,0.1166184287599727
18.28,0.11431659737094127
18.31,0.11310449290111076
18.31,0.1123952109097669
18.33,0.11145041806359496
18.35,0.11044621795849176
18.36,0.10957645921574917
18.38,0.10854935189604509
18.40,0.10757747158423059
18.42,0.10671589098362659
18.43,0.1057353836436556
18.45,0.10479338230740748
18.46,0.10385383581656973
18.48,0.10281254650423767
18.49,0.10189498140058889
18.51,0.10095027272054531
18.53,0.09990990923562518
18.55,0.09893525144157493
18.56,0.09792886301713448
18.58,0.09693300938642659
18.60,0.09596944749363127
18.62,0.09499070764235576
18.63,0.09406078414552671
18.65,0.09311045036257135
18.66,0.09216125282234879
18.68,0.09118904987370892
18.70,0.09018412032882664
18.71,0.08919153514943656
18.73,0.08822567271579952
18.74,0.08727747114142917
18.76,0.08627293437181255
18.78,0.08530085767236521
18.80,0.08427633144726406
18.81,0.0833293362540668
18.83,0.08235615136726278
18.84,0.08141681529174592
18.86,0.08038652368685238
18.88,0.07947135731786174
18.90,0.07853733773611937
18.91,0.07753343221246543
18.93,0.07658471161363689
18.94,0.07564083056718882
18.96,0.0746332918723275
18.98,0.07368235489878558
18.99,0.07273754802492559
19.00,0.07182225540674242
19.02,0.07080749245253055
19.04,0.06988221212044915
19.05,0.07349524654642159
19.07,0.07723383969585844
19.09,0.08062877648044961
19.10,0.08437102110917293
19.12,0.08806803955873395
19.14,0.09172948216724688
19.15,0.09511023034661067
19.17,0.09863119533057453
19.18,0.10203526081338186
19.20,0.10575570089436603
19.22,0.10938600160096446
19.24,0.11309809544357957
19.25,0.11661165314099088
19.27,0.12002458650206532
19.28,0.12371367602517575
19.30,0.12726254874368612
19.32,0.13078826065072235
19.33,0.13442127388479072
19.35,0.13815715450675764
19.37,0.14185396430035943
19.38,0.14562745515897688
19.40,0.14915092401445143
19.42,0.15296139914184173
19.43,0.1563635345570262
19.45,0.1600437562018695
19.47,0.16377974115181604
19.48,0.16737603093706058
19.50,0.17088520685932815
19.51,0.17429281949344233
19.53,0.17793428329385935
19.55,0.1816791882860628
19.57,0.18529561337137268
19.58,0.18907713748442034
19.60,0.19253764440419838
19.62,0.19619141890620975
19.63,0.19992338722894118
19.65,0.20345494150283577
19.66,0.20707293150783984
19.68,0.2108798594839233
19.70,0.2146213738167893
19.71,0.2180578331372665
19.73,0.22192506268556636
19.75,0.2253284500365062
19.77,0.229166572078494
19.78,0.23269859582829686
19.80,0.2361479396542563
19.81,0.23976509503542345
19.83,0.2432399470523983
19.85,0.24691641288997554
19.86,0.2506654388373737
19.88,0.25398239045720405
19.90,0.25759761577074836
19.91,0.26113078712832694
19.93,0.2647416828307173
19.95,0.26820391116215897
19.96,0.2718984779041991
19.98,0.2753531424571188
19.99,0.279016671625224
20.01,0.2827726353832664
20.03,0.28643939871873964
20.04,0.29006396138645935
20.07,0.29392493125598246
20.08,0.2972685908385938
20.13,0.3007986845207738
20.14,0.31104473539858024
20.16,0.3147742520137908
20.17,0.31831347439418695
20.19,0.32183647377375324
20.20,0.3254655747085861
20.22,0.3291382847388973
20.24,0.3328722874572312
20.26,0.3366161491696385
20.27,0.33998046569221324
20.29,0.3434910500422056
20.30,0.3471231243244574
20.32,0.35087898375452026
20.34,0.35435832187461846
20.35,0.3580181995634372
20.37,0.36166889639005
