time, trail_pos
222.37,-0.839991823318491
222.39,-0.839063292430371
222.41,-0.8381237521808238
222.43,-0.8371931808611562
222.45,-0.8362382925303523
222.47,-0.8352800969066553
222.49,-0.834346296772231
222.51,-0.833396756165868
222.53,-0.8324527538737055
222.55,-0.8316908208581009
222.57,-0.8307312014167855
222.59,-0.8297519624413582
222.61,-0.8287838897836312
222.63,-0.8278174875890942
222.65,-0.826844437175284
222.67,-0.8258812862178284
222.69,-0.8249648745962084
222.71,-0.8239903106754809
222.73,-0.8230081231643557
222.75,-0.8220466538812525
222.77,-0.8210918328174227
222.79,-0.8201238946936439
222.80,-0.8193995302830728
222.83,-0.8184319845499761
222.85,-0.8174754593894692
222.87,-0.8165026331989059
222.89,-0.8155539558520437
222.91,-0.8145845266436723
222.93,-0.8136089761406581
222.95,-0.8126410716503663
222.97,-0.8116709361387668
222.99,-0.8107112494304773
223.01,-0.8097369882111333
223.03,-0.8087482085365465
223.05,-0.8077818399754966
223.07,-0.8068568069700297
223.09,-0.8059126252992697
223.11,-0.8049365927162744
223.13,-0.8042124413177879
223.15,-0.8032395478602505
223.17,-0.8022648157720879
223.18,-0.8015423236256292
223.20,-0.8005744751911491
223.22,-0.7996065931231819
223.24,-0.798634002367028
223.26,-0.7979173960808028
223.28,-0.7969886970252477
223.30,-0.7960253218445451
223.32,-0.7950979681284719
223.34,-0.7941584503012493
223.36,-0.7932076652558654
223.38,-0.7922890898799119
223.40,-0.79143431722889
223.42,-0.7906017875239698
223.44,-0.7896409236436336
223.46,-0.788683994881282
223.48,-0.787733142568924
223.50,-0.7867857993503814
223.52,-0.7858356869747384
223.53,-0.7848945995847868
223.56,-0.7839410229599778
223.58,-0.7829813250405259
223.60,-0.7820281856510485
223.62,-0.7810667163679453
223.64,-0.7800980158851267
223.66,-0.7791103461156126
223.68,-0.7781863893817312
223.70,-0.7772309741262969
223.72,-0.7762906490953851
223.74,-0.7753460189781312
223.76,-0.7744190688639025
223.78,-0.7734835646328011
223.80,-0.7725313781921235
223.82,-0.7715791244844717
223.84,-0.770656658835183
223.86,-0.7696852676734004
223.88,-0.7687859194408765
223.90,-0.767832937007672
223.92,-0.7668987108490785
223.93,-0.7661568121805926
223.95,-0.7652361963730915
223.98,-0.7642932815636769
224.00,-0.7633662305489871
224.02,-0.7624176092579367
224.04,-0.7614448727566722
224.06,-0.760493986810827
224.08,-0.7595085256402957
224.10,-0.7585195441647866
224.11,-0.7577974556201725
224.14,-0.7568375783221231
224.16,-0.7558702904457605
224.18,-0.7548945045083368
224.20,-0.7539248959213679
224.22,-0.7529541550070017
224.24,-0.7519847482209551
224.26,-0.7510199940672835
224.28,-0.7502676241731631
224.30,-0.7493017601144188
224.31,-0.7483259517546705
224.34,-0.7473675543300512
224.36,-0.7464373529787411
224.38,-0.7454724306576344
224.40,-0.7445478685209862
224.42,-0.7436161088181096
224.44,-0.7426649425932057
224.46,-0.7417308733908851
224.48,-0.7407168349675246
224.50,-0.7397554217402332
224.52,-0.7387914972125755
224.54,-0.7378295794829784
224.56,-0.7368625718856746
224.58,-0.7359013940927925
224.60,-0.7349041387794695
224.62,-0.7339725584551904
224.64,-0.7330342850669886
224.66,-0.7320959556229751
224.68,-0.7311456190240851
224.70,-0.7301633306124988
224.72,-0.7291905941112343
224.74,-0.728222095429338
224.76,-0.7272542021502085
224.79,-0.7262909502922918
224.81,-0.7253263755172179
224.82,-0.7243626191569954
224.84,-0.7233854094019534
224.87,-0.722452920973524
224.89,-0.721469264800131
224.91,-0.7204684107036936
224.93,-0.7194786220244953
224.95,-0.7185130943006216
224.97,-0.717536344203236
224.99,-0.7165748188643211
225.01,-0.7156265563304658
225.03,-0.7147011757789661
225.05,-0.7137485745252815
225.07,-0.7128045161773073
225.09,-0.7118850214860412
225.11,-0.710924639685686
225.13,-0.7100026224828911
225.15,-0.7090348637377099
225.17,-0.7081069046188697
225.19,-0.7071591690096448
225.21,-0.706235772833881
225.23,-0.7052829473569494
225.24,-0.7045744131076159
225.27,-0.7036226751134322
225.29,-0.7026923728616611
225.30,-0.7017839884322834
225.33,-0.7008109604407978
225.34,-0.699885927435331
225.36,-0.6989134487908005
225.38,-0.6979927657163253
225.40,-0.6970685959703593
225.42,-0.7004798551492653
225.44,-0.7038092006952364
225.46,-0.7072028730013074
225.48,-0.7097987984179649
225.50,-0.7131001396416513
225.52,-0.7162080648742253
225.54,-0.7190635947155707
225.56,-0.7224709324971553
225.58,-0.7258852020416817
225.60,-0.7293390024400133
225.62,-0.732909771386728
225.64,-0.7361404878485562
225.66,-0.7394392544174357
225.68,-0.7427400807101607
225.70,-0.7460640788961482
225.72,-0.7494206761729991
225.73,-0.7519565131074699
225.76,-0.7552574186203429
225.78,-0.7585965082445065
225.79,-0.7618878281194829
225.82,-0.7652058055742296
225.83,-0.7685858124047866
225.85,-0.7718398988102472
225.87,-0.7751749482068676
225.89,-0.7784646044587379
225.91,-0.7818771707700843
225.94,-0.7851910287771399
225.96,-0.7884871414710645
225.97,-0.7918379952871921
225.99,-0.7951272554383229
226.02,-0.7985160953153715
226.03,-0.8017347703147181
226.06,-0.8051144206546096
226.08,-0.808408156744097
226.09,-0.8117585748494113
226.12,-0.815041140898044
226.14,-0.8184040361766534
226.15,-0.8217080312752947
226.18,-0.8250141257078555
226.20,-0.828367593788864
226.21,-0.8316683012513673
226.23,-0.8349550263577651
226.26,-0.8383395487367528
226.28,-0.8416487327550819
226.30,-0.8449838613718502
